starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	36	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	36	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	36	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	36	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	36	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	36	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	36
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	36
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	3	33	37	33
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	3	34	37	34
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
Sat Nov 12 09:45:23 2022	1668242723	0	37	37	37
Sat Nov 12 09:45:24 2022	1668242724	0	37	37	37
